"ensembl_gene_id"	"name_1006"	"go_id"	"external_gene_name"	"transcript_count"	"chromosome_name"
"7107"	"ENSG00000198997"	"cellular response to hydrogen peroxide"	"GO:0070301"	"MIR107"	1	"10"
"7108"	"ENSG00000198997"	"neuronal cell body"	"GO:0043025"	"MIR107"	1	"10"
"7109"	"ENSG00000199017"	"extracellular space"	"GO:0005615"	"MIR1-1"	1	"20"
"7110"	"ENSG00000199017"	"mRNA binding involved in posttranscriptional gene silencing"	"GO:1903231"	"MIR1-1"	1	"20"
"7111"	"ENSG00000199017"	"gene silencing by miRNA"	"GO:0035195"	"MIR1-1"	1	"20"
"7112"	"ENSG00000199017"	"miRNA mediated inhibition of translation"	"GO:0035278"	"MIR1-1"	1	"20"
"7113"	"ENSG00000199017"	"negative regulation of cardiac muscle cell proliferation"	"GO:0060044"	"MIR1-1"	1	"20"
"7114"	"ENSG00000199017"	"negative regulation of vascular associated smooth muscle cell proliferation"	"GO:1904706"	"MIR1-1"	1	"20"
"7115"	"ENSG00000199017"	"negative regulation of endothelial cell differentiation"	"GO:0045602"	"MIR1-1"	1	"20"
"7116"	"ENSG00000199017"	"RNA polymerase II complex binding"	"GO:0000993"	"MIR1-1"	1	"20"
"7117"	"ENSG00000199017"	"positive regulation of cardiac muscle cell differentiation"	"GO:2000727"	"MIR1-1"	1	"20"
"7118"	"ENSG00000199017"	"negative regulation of myoblast proliferation"	"GO:2000818"	"MIR1-1"	1	"20"
"7119"	"ENSG00000199017"	"negative regulation of fibroblast growth factor receptor signaling pathway"	"GO:0040037"	"MIR1-1"	1	"20"
"7120"	"ENSG00000199017"	"negative regulation of DNA-binding transcription factor activity"	"GO:0043433"	"MIR1-1"	1	"20"
"7121"	"ENSG00000199017"	"positive regulation of protein phosphorylation"	"GO:0001934"	"MIR1-1"	1	"20"
"7122"	"ENSG00000199017"	"positive regulation of cell fate commitment"	"GO:0010455"	"MIR1-1"	1	"20"
"7123"	"ENSG00000199017"	"positive regulation of heart rate"	"GO:0010460"	"MIR1-1"	1	"20"
"7124"	"ENSG00000199017"	"negative regulation of cardiac muscle hypertrophy"	"GO:0010614"	"MIR1-1"	1	"20"
"7125"	"ENSG00000199017"	"positive regulation of myotube differentiation"	"GO:0010831"	"MIR1-1"	1	"20"
"7126"	"ENSG00000199017"	"regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum"	"GO:0010880"	"MIR1-1"	1	"20"
"7127"	"ENSG00000199017"	"regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion"	"GO:0010881"	"MIR1-1"	1	"20"
"7128"	"ENSG00000199017"	"negative regulation of insulin-like growth factor receptor signaling pathway"	"GO:0043569"	"MIR1-1"	1	"20"
"7129"	"ENSG00000199017"	"positive regulation of sarcomere organization"	"GO:0060298"	"MIR1-1"	1	"20"
"7130"	"ENSG00000199017"	"regulation of ventricular cardiac muscle cell membrane depolarization"	"GO:0060373"	"MIR1-1"	1	"20"
"7131"	"ENSG00000199017"	"ventricular septum morphogenesis"	"GO:0060412"	"MIR1-1"	1	"20"
"7132"	"ENSG00000199017"	"positive regulation of cardiac muscle contraction"	"GO:0060452"	"MIR1-1"	1	"20"
"7133"	"ENSG00000199017"	"cell migration involved in coronary vasculogenesis"	"GO:0060980"	"MIR1-1"	1	"20"
"7134"	"ENSG00000199017"	"positive regulation of ryanodine-sensitive calcium-release channel activity by adrenergic receptor signaling pathway involved in positive regulation of cardiac muscle contraction"	"GO:0086094"	"MIR1-1"	1	"20"
"7135"	"ENSG00000199017"	"negative regulation of canonical Wnt signaling pathway"	"GO:0090090"	"MIR1-1"	1	"20"
"7136"	"ENSG00000199017"	"reversible differentiation"	"GO:0090677"	"MIR1-1"	1	"20"
"7137"	"ENSG00000199017"	"negative regulation of delayed rectifier potassium channel activity"	"GO:1902260"	"MIR1-1"	1	"20"
"7138"	"ENSG00000199017"	"positive regulation of sprouting angiogenesis"	"GO:1903672"	"MIR1-1"	1	"20"
"7139"	"ENSG00000199017"	"positive regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization"	"GO:1903762"	"MIR1-1"	1	"20"
"7140"	"ENSG00000199017"	"negative regulation of cardiac conduction"	"GO:1903780"	"MIR1-1"	1	"20"
"7141"	"ENSG00000199017"	"positive regulation of calcium ion transmembrane transport via high voltage-gated calcium channel"	"GO:1904879"	"MIR1-1"	1	"20"
"7142"	"ENSG00000199017"	"negative regulation of membrane repolarization during cardiac muscle cell action potential"	"GO:1905032"	"MIR1-1"	1	"20"
"7143"	"ENSG00000199017"	"positive regulation of vascular associated smooth muscle cell apoptotic process"	"GO:1905461"	"MIR1-1"	1	"20"
"7144"	"ENSG00000199017"	"positive regulation of mesoderm formation"	"GO:1905904"	"MIR1-1"	1	"20"
"7145"	"ENSG00000199017"	"negative regulation of calcium ion export across plasma membrane"	"GO:1905913"	"MIR1-1"	1	"20"
"7146"	"ENSG00000199017"	"positive regulation of cardiac vascular smooth muscle cell differentiation"	"GO:2000724"	"MIR1-1"	1	"20"
"7147"	"ENSG00000199017"	"positive regulation of skeletal muscle cell differentiation"	"GO:2001016"	"MIR1-1"	1	"20"
"7148"	"ENSG00000199023"	"extracellular space"	"GO:0005615"	"MIR339"	1	"7"
"7149"	"ENSG00000199023"	"mRNA binding involved in posttranscriptional gene silencing"	"GO:1903231"	"MIR339"	1	"7"
"7150"	"ENSG00000199023"	"gene silencing by miRNA"	"GO:0035195"	"MIR339"	1	"7"
"7151"	"ENSG00000199023"	"mRNA 3'-UTR binding"	"GO:0003730"	"MIR339"	1	"7"
"7152"	"ENSG00000199023"	"negative regulation of amyloid-beta formation"	"GO:1902430"	"MIR339"	1	"7"
"7153"	"ENSG00000199023"	"negative regulation of endopeptidase activity"	"GO:0010951"	"MIR339"	1	"7"
"7154"	"ENSG00000199023"	"cellular response to fibroblast growth factor stimulus"	"GO:0044344"	"MIR339"	1	"7"
"7155"	"ENSG00000199023"	"negative regulation of vascular associated smooth muscle cell proliferation"	"GO:1904706"	"MIR339"	1	"7"
"7156"	"ENSG00000199030"	"extracellular space"	"GO:0005615"	"MIRLET7C"	1	"21"
"7157"	"ENSG00000199030"	"negative regulation of receptor signaling pathway via STAT"	"GO:1904893"	"MIRLET7C"	1	"21"
"7158"	"ENSG00000199030"	"negative regulation of interleukin-6-mediated signaling pathway"	"GO:0070104"	"MIRLET7C"	1	"21"
"7159"	"ENSG00000199030"	"mRNA binding involved in posttranscriptional gene silencing"	"GO:1903231"	"MIRLET7C"	1	"21"
"7160"	"ENSG00000199030"	"gene silencing by miRNA"	"GO:0035195"	"MIRLET7C"	1	"21"
"7161"	"ENSG00000199030"	"extracellular vesicle"	"GO:1903561"	"MIRLET7C"	1	"21"
"7162"	"ENSG00000199030"	"extracellular exosome"	"GO:0070062"	"MIRLET7C"	1	"21"
"7163"	"ENSG00000199030"	"positive regulation of transcription by RNA polymerase II"	"GO:0045944"	"MIRLET7C"	1	"21"
"7164"	"ENSG00000199030"	"cytoplasm"	"GO:0005737"	"MIRLET7C"	1	"21"
"7165"	"ENSG00000199030"	"nucleus"	"GO:0005634"	"MIRLET7C"	1	"21"
"7166"	"ENSG00000199030"	"negative regulation of interleukin-10 production"	"GO:0032693"	"MIRLET7C"	1	"21"
"7167"	"ENSG00000199030"	"negative regulation of interleukin-8 production"	"GO:0032717"	"MIRLET7C"	1	"21"
"7168"	"ENSG00000199032"	"extracellular space"	"GO:0005615"	"MIR425"	1	"3"
"7169"	"ENSG00000199032"	"mRNA binding involved in posttranscriptional gene silencing"	"GO:1903231"	"MIR425"	1	"3"
"7170"	"ENSG00000199032"	"gene silencing by miRNA"	"GO:0035195"	"MIR425"	1	"3"
"7171"	"ENSG00000199038"	"extracellular space"	"GO:0005615"	"MIR210"	1	"11"
"7172"	"ENSG00000199038"	"mRNA binding involved in posttranscriptional gene silencing"	"GO:1903231"	"MIR210"	1	"11"
"7173"	"ENSG00000199038"	"gene silencing by miRNA"	"GO:0035195"	"MIR210"	1	"11"
"7174"	"ENSG00000199038"	"miRNA mediated inhibition of translation"	"GO:0035278"	"MIR210"	1	"11"
"7175"	"ENSG00000199038"	"positive regulation of blood vessel endothelial cell migration"	"GO:0043536"	"MIR210"	1	"11"
"7176"	"ENSG00000199038"	"positive regulation of angiogenesis"	"GO:0045766"	"MIR210"	1	"11"
"7177"	"ENSG00000199038"	"positive regulation of cell migration"	"GO:0030335"	"MIR210"	1	"11"
"7178"	"ENSG00000199038"	"positive regulation of osteoblast differentiation"	"GO:0045669"	"MIR210"	1	"11"
"7179"	"ENSG00000199038"	"positive regulation of apoptotic signaling pathway"	"GO:2001235"	"MIR210"	1	"11"
"7180"	"ENSG00000199038"	"negative regulation of vascular associated smooth muscle cell apoptotic process"	"GO:1905460"	"MIR210"	1	"11"
"7181"	"ENSG00000199038"	"negative regulation of neuron projection development"	"GO:0010977"	"MIR210"	1	"11"
"7182"	"ENSG00000199038"	"tube formation"	"GO:0035148"	"MIR210"	1	"11"
"7183"	"ENSG00000199038"	"hypoxia-inducible factor-1alpha signaling pathway"	"GO:0097411"	"MIR210"	1	"11"
"7184"	"ENSG00000199038"	"regulation of cellular response to hypoxia"	"GO:1900037"	"MIR210"	1	"11"
"7185"	"ENSG00000199038"	"negative regulation of mitochondrial electron transport, NADH to ubiquinone"	"GO:1902957"	"MIR210"	1	"11"
"7186"	"ENSG00000199038"	"positive regulation of glucose catabolic process to lactate via pyruvate"	"GO:1904025"	"MIR210"	1	"11"
"7187"	"ENSG00000199038"	"negative regulation of aconitate hydratase activity"	"GO:1904233"	"MIR210"	1	"11"
"7188"	"ENSG00000199038"	"positive regulation of iron ion import across plasma membrane"	"GO:1904440"	"MIR210"	1	"11"
"7189"	"ENSG00000199038"	"negative regulation of apoptotic signaling pathway"	"GO:2001234"	"MIR210"	1	"11"
"7190"	"ENSG00000199047"	"extracellular space"	"GO:0005615"	"MIR378A"	1	"5"
"7191"	"ENSG00000199047"	"mRNA binding involved in posttranscriptional gene silencing"	"GO:1903231"	"MIR378A"	1	"5"
"7192"	"ENSG00000199047"	"gene silencing by miRNA"	"GO:0035195"	"MIR378A"	1	"5"
"7193"	"ENSG00000199047"	"miRNA mediated inhibition of translation"	"GO:0035278"	"MIR378A"	1	"5"
"7194"	"ENSG00000199047"	"negative regulation of vascular endothelial growth factor production"	"GO:1904046"	"MIR378A"	1	"5"
"7195"	"ENSG00000199047"	"positive regulation of angiogenesis"	"GO:0045766"	"MIR378A"	1	"5"
"7196"	"ENSG00000199047"	"negative regulation of cell population proliferation"	"GO:0008285"	"MIR378A"	1	"5"
"7197"	"ENSG00000199047"	"negative regulation of interleukin-33 production"	"GO:0150128"	"MIR378A"	1	"5"
"7198"	"ENSG00000199047"	"negative regulation of cytokine production involved in inflammatory response"	"GO:1900016"	"MIR378A"	1	"5"
"7199"	"ENSG00000199047"	"RNA polymerase II complex binding"	"GO:0000993"	"MIR378A"	1	"5"
"7200"	"ENSG00000199047"	"negative regulation of monooxygenase activity"	"GO:0032769"	"MIR378A"	1	"5"
"7201"	"ENSG00000199051"	"extracellular space"	"GO:0005615"	"MIR361"	1	"X"
"7202"	"ENSG00000199051"	"mRNA binding involved in posttranscriptional gene silencing"	"GO:1903231"	"MIR361"	1	"X"
"7203"	"ENSG00000199051"	"gene silencing by miRNA"	"GO:0035195"	"MIR361"	1	"X"
"7204"	"ENSG00000199051"	"negative regulation of vascular endothelial growth factor production"	"GO:1904046"	"MIR361"	1	"X"
"7205"	"ENSG00000199051"	"mRNA 3'-UTR binding"	"GO:0003730"	"MIR361"	1	"X"
"7206"	"ENSG00000199051"	"negative regulation of cell migration involved in sprouting angiogenesis"	"GO:0090051"	"MIR361"	1	"X"
"7207"	"ENSG00000199051"	"negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis"	"GO:1903588"	"MIR361"	1	"X"
"7208"	"ENSG00000199051"	"negative regulation of amyloid-beta formation"	"GO:1902430"	"MIR361"	1	"X"
"7209"	"ENSG00000199051"	"negative regulation of apoptotic process"	"GO:0043066"	"MIR361"	1	"X"
"7210"	"ENSG00000199051"	"negative regulation of angiogenesis"	"GO:0016525"	"MIR361"	1	"X"
"7211"	"ENSG00000199051"	"regulation of interleukin-1 beta production"	"GO:0032651"	"MIR361"	1	"X"
"7212"	"ENSG00000199051"	"regulation of interleukin-6 production"	"GO:0032675"	"MIR361"	1	"X"
"7213"	"ENSG00000199051"	"regulation of tumor necrosis factor production"	"GO:0032680"	"MIR361"	1	"X"
"7214"	"ENSG00000199051"	"regulation of inflammatory response"	"GO:0050727"	"MIR361"	1	"X"
"7215"	"ENSG00000199053"	""	""	"MIR324"	1	"17"
"7216"	"ENSG00000199065"	"extracellular space"	"GO:0005615"	"MIR101-2"	1	"9"
"7217"	"ENSG00000199065"	"mRNA binding involved in posttranscriptional gene silencing"	"GO:1903231"	"MIR101-2"	1	"9"
"7218"	"ENSG00000199065"	"negative regulation of interleukin-6 production"	"GO:0032715"	"MIR101-2"	1	"9"
"7219"	"ENSG00000199065"	"gene silencing by miRNA"	"GO:0035195"	"MIR101-2"	1	"9"
"7220"	"ENSG00000199065"	"miRNA mediated inhibition of translation"	"GO:0035278"	"MIR101-2"	1	"9"
"7221"	"ENSG00000199065"	"mRNA 3'-UTR binding"	"GO:0003730"	"MIR101-2"	1	"9"
"7222"	"ENSG00000199065"	"negative regulation of gene expression"	"GO:0010629"	"MIR101-2"	1	"9"
"7223"	"ENSG00000199065"	"negative regulation of interleukin-1 beta production"	"GO:0032691"	"MIR101-2"	1	"9"
"7224"	"ENSG00000199065"	"negative regulation of tumor necrosis factor production"	"GO:0032720"	"MIR101-2"	1	"9"
"7225"	"ENSG00000199065"	"extracellular vesicle"	"GO:1903561"	"MIR101-2"	1	"9"
"7226"	"ENSG00000199065"	"negative regulation of amyloid precursor protein biosynthetic process"	"GO:0042985"	"MIR101-2"	1	"9"
"7227"	"ENSG00000199065"	"negative regulation of DNA-binding transcription factor activity"	"GO:0043433"	"MIR101-2"	1	"9"
"7228"	"ENSG00000199065"	"negative regulation of necroptotic process"	"GO:0060546"	"MIR101-2"	1	"9"
"7229"	"ENSG00000199065"	"positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis"	"GO:1903589"	"MIR101-2"	1	"9"
"7230"	"ENSG00000199065"	"negative regulation of blood vessel endothelial cell migration"	"GO:0043537"	"MIR101-2"	1	"9"
"7231"	"ENSG00000199065"	"negative regulation of cell adhesion molecule production"	"GO:0060354"	"MIR101-2"	1	"9"
"7232"	"ENSG00000199065"	"positive regulation of endothelial cell apoptotic process"	"GO:2000353"	"MIR101-2"	1	"9"
"7233"	"ENSG00000199065"	"positive regulation of gene expression"	"GO:0010628"	"MIR101-2"	1	"9"
"7234"	"ENSG00000199065"	"negative regulation of protein ubiquitination"	"GO:0031397"	"MIR101-2"	1	"9"
"7235"	"ENSG00000199065"	"protein stabilization"	"GO:0050821"	"MIR101-2"	1	"9"
"7236"	"ENSG00000199065"	"response to interleukin-1"	"GO:0070555"	"MIR101-2"	1	"9"
"7237"	"ENSG00000199065"	"positive regulation of cell migration involved in sprouting angiogenesis"	"GO:0090050"	"MIR101-2"	1	"9"
"7238"	"ENSG00000199082"	"extracellular space"	"GO:0005615"	"MIR342"	1	"14"
"7239"	"ENSG00000199082"	"mRNA binding involved in posttranscriptional gene silencing"	"GO:1903231"	"MIR342"	1	"14"
"7240"	"ENSG00000199082"	"gene silencing by miRNA"	"GO:0035195"	"MIR342"	1	"14"
"7241"	"ENSG00000199082"	"positive regulation of blood vessel endothelial cell migration"	"GO:0043536"	"MIR342"	1	"14"
"7242"	"ENSG00000199082"	"negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis"	"GO:1903588"	"MIR342"	1	"14"
"7243"	"ENSG00000199082"	"extracellular exosome"	"GO:0070062"	"MIR342"	1	"14"
"7244"	"ENSG00000199082"	"negative regulation of protein kinase B signaling"	"GO:0051898"	"MIR342"	1	"14"
"7245"	"ENSG00000199082"	"negative regulation of vascular endothelial growth factor signaling pathway"	"GO:1900747"	"MIR342"	1	"14"
"7246"	"ENSG00000199082"	"negative regulation of transforming growth factor beta receptor signaling pathway"	"GO:0030512"	"MIR342"	1	"14"
"7247"	"ENSG00000199082"	"positive regulation of cardiac endothelial to mesenchymal transition"	"GO:0062000"	"MIR342"	1	"14"
"7248"	"ENSG00000199085"	"extracellular space"	"GO:0005615"	"MIR148A"	1	"7"
"7249"	"ENSG00000199085"	"mRNA binding involved in posttranscriptional gene silencing"	"GO:1903231"	"MIR148A"	1	"7"
"7250"	"ENSG00000199085"	"gene silencing by miRNA"	"GO:0035195"	"MIR148A"	1	"7"
"7251"	"ENSG00000199085"	"miRNA mediated inhibition of translation"	"GO:0035278"	"MIR148A"	1	"7"
"7252"	"ENSG00000199085"	"cholesterol homeostasis"	"GO:0042632"	"MIR148A"	1	"7"
"7253"	"ENSG00000199085"	"extracellular vesicle"	"GO:1903561"	"MIR148A"	1	"7"
"7254"	"ENSG00000199085"	"negative regulation of cholesterol efflux"	"GO:0090370"	"MIR148A"	1	"7"
"7255"	"ENSG00000199085"	"negative regulation of low-density lipoprotein particle clearance"	"GO:0010989"	"MIR148A"	1	"7"
"7256"	"ENSG00000199085"	"negative regulation of lipoprotein particle clearance"	"GO:0010985"	"MIR148A"	1	"7"
"7257"	"ENSG00000199085"	"lipid homeostasis"	"GO:0055088"	"MIR148A"	1	"7"
"7258"	"ENSG00000199085"	"negative regulation of lipoprotein transport"	"GO:0140076"	"MIR148A"	1	"7"
"7259"	"ENSG00000199085"	"negative regulation of low-density lipoprotein particle receptor binding"	"GO:1905596"	"MIR148A"	1	"7"
"7260"	"ENSG00000199090"	""	""	"MIR326"	1	"11"
"7261"	"ENSG00000199104"	"positive regulation of amyloid-beta formation"	"GO:1902004"	"MIR346"	1	"10"
"7262"	"ENSG00000199104"	"mRNA 5'-UTR binding"	"GO:0048027"	"MIR346"	1	"10"
"7263"	"ENSG00000199104"	"positive regulation of amyloid precursor protein biosynthetic process"	"GO:0042986"	"MIR346"	1	"10"
"7264"	"ENSG00000199104"	"positive regulation of translation, ncRNA-mediated"	"GO:0045975"	"MIR346"	1	"10"
"7265"	"ENSG00000199121"	"extracellular space"	"GO:0005615"	"MIR26B"	1	"2"
"7266"	"ENSG00000199121"	"mRNA binding involved in posttranscriptional gene silencing"	"GO:1903231"	"MIR26B"	1	"2"
"7267"	"ENSG00000199121"	"gene silencing by miRNA"	"GO:0035195"	"MIR26B"	1	"2"
"7268"	"ENSG00000199121"	"extracellular vesicle"	"GO:1903561"	"MIR26B"	1	"2"
"7269"	"ENSG00000199121"	"positive regulation of apoptotic signaling pathway"	"GO:2001235"	"MIR26B"	1	"2"
"7270"	"ENSG00000199121"	"positive regulation of tau-protein kinase activity"	"GO:1902949"	"MIR26B"	1	"2"
"7271"	"ENSG00000199121"	"negative regulation of chemokine production"	"GO:0032682"	"MIR26B"	1	"2"
"7272"	"ENSG00000199121"	"negative regulation of interferon-beta production"	"GO:0032688"	"MIR26B"	1	"2"
"7273"	"ENSG00000199121"	"defense response to virus"	"GO:0051607"	"MIR26B"	1	"2"
"7274"	"ENSG00000199121"	"positive regulation of cell cycle"	"GO:0045787"	"MIR26B"	1	"2"
"7275"	"ENSG00000199121"	"negative regulation of defense response to virus"	"GO:0050687"	"MIR26B"	1	"2"
"7276"	"ENSG00000199121"	"positive regulation of protein serine/threonine kinase activity"	"GO:0071902"	"MIR26B"	1	"2"
"7277"	"ENSG00000199122"	"extracellular space"	"GO:0005615"	"MIR148B"	1	"12"
"7278"	"ENSG00000199122"	"mRNA binding involved in posttranscriptional gene silencing"	"GO:1903231"	"MIR148B"	1	"12"
"7279"	"ENSG00000199122"	"gene silencing by miRNA"	"GO:0035195"	"MIR148B"	1	"12"
"7280"	"ENSG00000199130"	"mRNA binding involved in posttranscriptional gene silencing"	"GO:1903231"	"MIR365A"	1	"16"
"7281"	"ENSG00000199130"	"negative regulation of interleukin-6 production"	"GO:0032715"	"MIR365A"	1	"16"
"7282"	"ENSG00000199130"	"gene silencing by miRNA"	"GO:0035195"	"MIR365A"	1	"16"
"7283"	"ENSG00000199130"	"miRNA mediated inhibition of translation"	"GO:0035278"	"MIR365A"	1	"16"
"7284"	"ENSG00000199130"	"extracellular vesicle"	"GO:1903561"	"MIR365A"	1	"16"
"7285"	"ENSG00000199133"	"extracellular space"	"GO:0005615"	"MIRLET7D"	1	"9"
"7286"	"ENSG00000199133"	"extracellular vesicle"	"GO:1903561"	"MIRLET7D"	1	"9"
"7287"	"ENSG00000199135"	"extracellular space"	"GO:0005615"	"MIR101-1"	1	"1"
"7288"	"ENSG00000199135"	"mRNA binding involved in posttranscriptional gene silencing"	"GO:1903231"	"MIR101-1"	1	"1"
"7289"	"ENSG00000199135"	"negative regulation of interleukin-6 production"	"GO:0032715"	"MIR101-1"	1	"1"
"7290"	"ENSG00000199135"	"gene silencing by miRNA"	"GO:0035195"	"MIR101-1"	1	"1"
"7291"	"ENSG00000199135"	"miRNA mediated inhibition of translation"	"GO:0035278"	"MIR101-1"	1	"1"
"7292"	"ENSG00000199135"	"mRNA 3'-UTR binding"	"GO:0003730"	"MIR101-1"	1	"1"
"7293"	"ENSG00000199135"	"negative regulation of gene expression"	"GO:0010629"	"MIR101-1"	1	"1"
"7294"	"ENSG00000199135"	"negative regulation of interleukin-1 beta production"	"GO:0032691"	"MIR101-1"	1	"1"
"7295"	"ENSG00000199135"	"negative regulation of tumor necrosis factor production"	"GO:0032720"	"MIR101-1"	1	"1"
"7296"	"ENSG00000199135"	"extracellular vesicle"	"GO:1903561"	"MIR101-1"	1	"1"
"7297"	"ENSG00000199135"	"negative regulation of amyloid precursor protein biosynthetic process"	"GO:0042985"	"MIR101-1"	1	"1"
"7298"	"ENSG00000199135"	"negative regulation of DNA-binding transcription factor activity"	"GO:0043433"	"MIR101-1"	1	"1"
"7299"	"ENSG00000199135"	"negative regulation of necroptotic process"	"GO:0060546"	"MIR101-1"	1	"1"
"7300"	"ENSG00000199135"	"positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis"	"GO:1903589"	"MIR101-1"	1	"1"
"7301"	"ENSG00000199135"	"negative regulation of blood vessel endothelial cell migration"	"GO:0043537"	"MIR101-1"	1	"1"
"7302"	"ENSG00000199135"	"negative regulation of cell adhesion molecule production"	"GO:0060354"	"MIR101-1"	1	"1"
"7303"	"ENSG00000199135"	"positive regulation of endothelial cell apoptotic process"	"GO:2000353"	"MIR101-1"	1	"1"
"7304"	"ENSG00000199135"	"positive regulation of gene expression"	"GO:0010628"	"MIR101-1"	1	"1"
"7305"	"ENSG00000199135"	"negative regulation of protein ubiquitination"	"GO:0031397"	"MIR101-1"	1	"1"
"7306"	"ENSG00000199135"	"protein stabilization"	"GO:0050821"	"MIR101-1"	1	"1"
"7307"	"ENSG00000199135"	"response to interleukin-1"	"GO:0070555"	"MIR101-1"	1	"1"
"7308"	"ENSG00000199135"	"positive regulation of cell migration involved in sprouting angiogenesis"	"GO:0090050"	"MIR101-1"	1	"1"
"7309"	"ENSG00000199150"	"extracellular space"	"GO:0005615"	"MIRLET7G"	1	"3"
"7310"	"ENSG00000199150"	"mRNA binding involved in posttranscriptional gene silencing"	"GO:1903231"	"MIRLET7G"	1	"3"
"7311"	"ENSG00000199150"	"gene silencing by miRNA"	"GO:0035195"	"MIRLET7G"	1	"3"
"7312"	"ENSG00000199150"	"positive regulation of angiogenesis"	"GO:0045766"	"MIRLET7G"	1	"3"
"7313"	"ENSG00000199150"	"negative regulation of inflammatory response"	"GO:0050728"	"MIRLET7G"	1	"3"
"7314"	"ENSG00000199150"	"negative regulation of leukocyte adhesion to vascular endothelial cell"	"GO:1904995"	"MIRLET7G"	1	"3"
"7315"	"ENSG00000199150"	"negative regulation of cell migration"	"GO:0030336"	"MIRLET7G"	1	"3"
"7316"	"ENSG00000199150"	"negative regulation of transforming growth factor beta receptor signaling pathway"	"GO:0030512"	"MIRLET7G"	1	"3"
"7317"	"ENSG00000199150"	"negative regulation of pathway-restricted SMAD protein phosphorylation"	"GO:0060394"	"MIRLET7G"	1	"3"
"7318"	"ENSG00000199150"	"cellular response to glucose stimulus"	"GO:0071333"	"MIRLET7G"	1	"3"
"7319"	"ENSG00000199153"	"extracellular space"	"GO:0005615"	"MIR30D"	1	"8"
"7320"	"ENSG00000199153"	"mRNA binding involved in posttranscriptional gene silencing"	"GO:1903231"	"MIR30D"	1	"8"
"7321"	"ENSG00000199153"	"gene silencing by miRNA"	"GO:0035195"	"MIR30D"	1	"8"
"7322"	"ENSG00000199153"	"extracellular vesicle"	"GO:1903561"	"MIR30D"	1	"8"
"7323"	"ENSG00000199153"	"regulation of membrane repolarization"	"GO:0060306"	"MIR30D"	1	"8"
"7324"	"ENSG00000199153"	"negative regulation of voltage-gated potassium channel activity"	"GO:1903817"	"MIR30D"	1	"8"
"7325"	"ENSG00000199153"	"mRNA 3'-UTR binding"	"GO:0003730"	"MIR30D"	1	"8"
"7326"	"ENSG00000199153"	"extracellular exosome"	"GO:0070062"	"MIR30D"	1	"8"
"7327"	"ENSG00000199158"	"mRNA binding involved in posttranscriptional gene silencing"	"GO:1903231"	"MIR96"	1	"7"
"7328"	"ENSG00000199158"	"gene silencing by miRNA"	"GO:0035195"	"MIR96"	1	"7"
"7329"	"ENSG00000199158"	"miRNA mediated inhibition of translation"	"GO:0035278"	"MIR96"	1	"7"
"7330"	"ENSG00000199158"	"negative regulation of vascular associated smooth muscle cell proliferation"	"GO:1904706"	"MIR96"	1	"7"
"7331"	"ENSG00000199158"	"positive regulation of cholesterol biosynthetic process"	"GO:0045542"	"MIR96"	1	"7"
"7332"	"ENSG00000199158"	"positive regulation of fatty acid biosynthetic process"	"GO:0045723"	"MIR96"	1	"7"
"7333"	"ENSG00000199158"	"cellular response to cholesterol"	"GO:0071397"	"MIR96"	1	"7"
"7334"	"ENSG00000199161"	"extracellular space"	"GO:0005615"	"MIR126"	1	"9"
"7335"	"ENSG00000199161"	"mRNA binding involved in posttranscriptional gene silencing"	"GO:1903231"	"MIR126"	1	"9"
"7336"	"ENSG00000199161"	"gene silencing by miRNA"	"GO:0035195"	"MIR126"	1	"9"
"7337"	"ENSG00000199161"	"positive regulation of blood vessel endothelial cell migration"	"GO:0043536"	"MIR126"	1	"9"
"7338"	"ENSG00000199161"	"positive regulation of vascular endothelial cell proliferation"	"GO:1905564"	"MIR126"	1	"9"
"7339"	"ENSG00000199161"	"negative regulation of cell migration"	"GO:0030336"	"MIR126"	1	"9"
"7340"	"ENSG00000199161"	"mRNA 3'-UTR binding"	"GO:0003730"	"MIR126"	1	"9"
"7341"	"ENSG00000199161"	"negative regulation of vascular endothelial cell proliferation"	"GO:1905563"	"MIR126"	1	"9"
"7342"	"ENSG00000199161"	"positive regulation of angiogenesis"	"GO:0045766"	"MIR126"	1	"9"
"7343"	"ENSG00000199161"	"negative regulation of inflammatory response"	"GO:0050728"	"MIR126"	1	"9"
"7344"	"ENSG00000199161"	"negative regulation of endothelial cell apoptotic process"	"GO:2000352"	"MIR126"	1	"9"
"7345"	"ENSG00000199161"	"extracellular vesicle"	"GO:1903561"	"MIR126"	1	"9"
"7346"	"ENSG00000199161"	"RNA polymerase II complex binding"	"GO:0000993"	"MIR126"	1	"9"
"7347"	"ENSG00000199161"	"positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis"	"GO:1903589"	"MIR126"	1	"9"
"7348"	"ENSG00000199161"	"positive regulation of cell migration involved in sprouting angiogenesis"	"GO:0090050"	"MIR126"	1	"9"
"7349"	"ENSG00000199161"	"positive regulation of protein kinase B signaling"	"GO:0051897"	"MIR126"	1	"9"
